catalog_year,source_file,main_category,main_category_english,subcategory_or_series,author,author_transcribed,title,title_english,pages_format,price,currency,notes
1904,IMG_1384.jpeg,Παιδαγωγικά,Pedagogy,,ΣΚΟΡΔΕΛΗ ΒΗ.,Skordeli Vi.,"Ἡμερολόγιον Δημοδιδασκάλου, ἤτοι ἡ παιδαγωγία ἐν τῇ πράξει","Teacher's Calendar, or Pedagogy in Practice",σελίδες 116,5.—,,
1904,IMG_1384.jpeg,Παιδαγωγικά,Pedagogy,,ΣΚΟΡΔΕΛΗ ΒΗ.,Skordeli Vi.,Ὁδηγὸς Διδασκαλικός,Teaching Guide,"8ον, σελίδες 132",12.—,,
1904,IMG_1384.jpeg,Παιδαγωγικά,Pedagogy,,ΣΠΑΘΑΡΗ ΑΡ.,Spathari Ar.,"Παιδαγωγική, περιλαμβάνουσα συνοπτικῶς Ἱστορίαν τῆς Παιδαγωγίας, Ψυχολογίαν, Λογικήν, Γενικὴν Παιδαγωγικὴν καὶ Διδακτικήν","Pedagogy, concisely including History of Pedagogy, Psychology, Logic, General Pedagogy and Didactics","8ον, σελίδες 272",15.—,,
1904,IMG_1384.jpeg,Παιδαγωγικά,Pedagogy,,ΣΠΑΘΑΡΗ ΑΡ.,Spathari Ar.,"Παιδαγωγός, περιέχων συνοπτικῶς Ψυχολογίαν, Λογικήν, Ἱστορίαν τῆς Παιδαγωγίας, Παιδαγωγικὴν καὶ Διδακτικήν. Τόμος Α΄","Pedagogue, Volume I","8ον, σελ. ν' - 93",12.—,,
1904,IMG_1384.jpeg,Παιδαγωγικά,Pedagogy,,ΣΑΜΑΡΤΣΙΔΟΥ ΧΡΙΣΤΟΦ.,Samartsidou Christof.,"Μεθοδική, ἢ ὁδηγίαι περὶ τῆς πορείας καὶ ἀκολουθίας, τῆς μορφῆς καὶ τῶν πρώτων τῆς διδασκαλίας ἐν καλῶς καταρτισμένῃ Δημοτικῇ ἢ ᾿Αστικῇ Σχολῇ μετά τινων διδασκαλιῶν καὶ τῶν γονέων","Methodology, or instructions on teaching methods in primary schools","8ον, σελίδες 242",15.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,ΒΙΛΛΜΠΕΡ Κ.,Villmber K.,"Χάρτης τοῦ Βασιλείου τῆς Ἑλλάδος, εἰς φῦλλον","Map of the Kingdom of Greece, single sheet",,5.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,ΑΠΟΣΤΟΛΟΠΟΥΛΟΥ Θ.,Apostolopoulou Th.,Χάρτης τῆς Ἑλλάδος,Map of Greece,,2.—,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,ΣΑΚΕΛΛΑΡΙΟΥ ΑΘ.,Sakellariou Ath.,"Ἄτλας Γεωγραφικὸς (μεσαῖος), εἰς φύλλα 19, χαρτόδετος +","Geographical Atlas (medium), in 19 sheets, paperbound",,30.—,,
1904,IMG_1385.jpeg,Δ' ΧΑΡΤΑΙ ΓΕΩΓΡΑΦΙΚΟΙ,D' Geographical Maps,,ΑΓΓΕΛΟΜΑΤΟΥ ΚΑΙ ΜΥΡΣΙΛΙΔΟΥ,Angelomatou & Myrsilidou,Χάρτης τοῦ νομοῦ Αἰδινίου εἰς φῦλλον,"Map of Aydin prefecture, single sheet",,10.—,,eis panion pros anartisin 30.—
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,ΣΑΚΕΛΛΑΡΙΟΥ ΑΘ.,Sakellariou Ath.,"Ἄτλας Γεωγραφικὸς (μέγας), μετὰ γεωγραφικῶν καὶ στατιστικῶν σημειώσεων, εἰς φύλλα 19, χαρτόδ. +","Geographical Atlas (large), with geographical and statistical notes, in 19 sheets, paperbound",,30.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,ΚΑΣΔΟΝΗ Γ. καὶ ΚΟΛΜΑΝ Γ.,Kasdoni G. & Kolman G.,Χάρτης τῆς Ἠπείρου,Map of Epirus,,1.—,,
1904,IMG_1385.jpeg,Δ' ΧΑΡΤΑΙ ΓΕΩΓΡΑΦΙΚΟΙ,D' Geographical Maps,,ΑΓΓΕΛΟΜΑΤΟΥ ΚΑΙ ΜΥΡΣΙΛΙΔΟΥ,Angelomatou & Myrsilidou,Χάρτης Μικρᾶς Ἀσίας εἰς φῦλλον,"Map of Asia Minor, single sheet",,10.—,,eis panion pros anartisin 30.—
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,ΚΕΙΠΕΡΤ Ε.,Kiepert E.,Χάρτης τῶν δύο Ἡμισφαιρίων,Map of the Two Hemispheres,,125.—,,Approved for school hanging by the Society for the Propagation of Greek Letters
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,ΣΑΚΕΛΛΑΡΙΟΥ Ι. Γ.,Sakellariou I. G.,Χάρτης τῆς Εὐρωπαϊκῆς καὶ Ἀσιατικῆς Τουρκίας καὶ τῆς Ἑλλάδος,Map of European and Asian Turkey and Greece,,3.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,ΚΩΝΣΤΑΝΤΙΝΙΔΟΥ ΑΝΕΣΤΗ,Konstantinidou Anesti,Χάρτης Εὐρωπαϊκ. Τουρκίας,Map of European Turkey,,3.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,ΚΩΝΣΤΑΝΤΙΝΙΔΟΥ ΑΝΕΣΤΗ,Konstantinidou Anesti,Χάρτης Ἑλλάδος,Map of Greece,,4.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,ΣΑΛΙΒΕΡΟΥ Μ.,Saliverou M.,Χάρτης Ἑλλάδος,Map of Greece,,3.20,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,ΣΑΛΙΒΕΡΟΥ Μ.,Saliverou M.,Χάρτης Εὐρώπης,Map of Europe,,3.20,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,ΦΕΞΙ Γ.,Fexi G.,Χάρτης Ἑλλάδος,Map of Greece,,3.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,ΧΡΥΣΟΧΟΟΥ Μ.,Chrysochoou M.,Χάρτης τοῦ Βασιλείου τῆς Ἑλλάδος,Map of the Kingdom of Greece,,2.—,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,PERIOT Ch.,Periot Ch.,"Atlas Géographique Moderne, de trente sept cartes coloriées et gravées sur cuivre dedémonos","Modern Geographical Atlas, thirty-seven colored and copper-engraved maps",,40.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,ΚΩΝΣΤΑΝΤΙΝΙΔΟΥ ΑΝΕΣΤΗ,Konstantinidou Anesti,Χάρτης Εὐρώπης,Map of Europe,,3.—,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,ΝΕΡΑΝΤΖΗ Ι.,Nerantzi I.,"Ἄτλας Γεωγραφικὸς (μέγας), πίνακες 36 ++","Geographical Atlas (large), 36 plates",,20.—,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,PERTHES JUSTUS,Perthes Justus,"Atlas Général composé de 40 cartes, εἰς φύλλα 8, χαρτόδετος +","General Atlas composed of 40 maps, 8 sheets, paperbound",8vo,7.20,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,ΝΕΡΑΝΤΖΗ Ι.,Nerantzi I.,"Ἄτλας Γεωγραφικὸς (μικρός), πίνακες 36 ++","Geographical Atlas (small), 36 plates",,17.—,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,ΝΕΡΑΝΤΖΗ Ι.,Nerantzi I.,"Μέρος Πολιτικόν, πίν. 19 ++","Political Section, 19 plates",,10.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,,,"Εἰκόνες τῆς Παλαιᾶς καὶ τῆς Νέας Διαθήκης, Πίνακες 50+25, ἐκδ. Hachette ++","Pictures of the Old and New Testament, 50+25 plates, Hachette ed.",,240.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,Ἀνέστη Κωνσταντινίδου,Anesti Konstantinidou,"Εἰκόνες Παλαιᾶς καὶ Καινῆς Διαθήκης, Πίνακες 27+20 μέγεθος 51X37, ἐκδ. Εἰκόνες Ἀνέστη Κωνσταντινίδου ++","Pictures of the Old and New Testament, 27+20 plates size 51x37",,175.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,Θεόδωρος,Theodoros,"Εἰκόνες Σωματολογίας τοῦ Ἀνθρώπου, εἰς πλάκας ++","Pictures of Human Somatology, on plates",,15.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,,,"Εἰκόνες τῆς καλλιεργείας καὶ χρήσεως τοῦ σίτου, πίνακες 6 ++","Pictures of wheat cultivation and use, 6 plates",,25.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,,,"Εἰκόνες τῶν τεχνικῶν καὶ ἐπαγγελμάτων, πίνακες 6 ++","Pictures of crafts and professions, 6 plates",,25.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,ΡΩΣΣΑΚΗ Α.,Rossaki A.,"Πίνακες Καλλιγραφικοὶ ἀνεγνωσμένοι, πρὸς ἀνάρτησιν ἐν τοῖς σχολείοις, μεγέθους 2,50 μ.x 1,50 μ. ἐπὶ πανίου ++","Calligraphy Charts for school hanging, size 2.50 m x 1.50 m on canvas",,100.—,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,ΑΝΤΩΝΙΑΔΟΥ Α. Ι.,Antoniadou A. I.,"Νέος Γεωγραφικὸς Ἄτλας, πίνακες 22 +","New Geographical Atlas, 22 plates",,18.—,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,BAMBERET Ch. & PERIOT Ch.,Bamberet Ch. & Periot Ch.,"Atlas Universel de Géographie Physique et Politique Ancienne du Moyen Age et Moderne, 80 Cartes ++","Universal Atlas of Physical and Political Geography Ancient Middle Ages and Modern, 80 Maps",,75.—,,
1904,IMG_1385.jpeg,Χάρται Γεωγραφικοί,Geographical Maps,,,,"Εἰκόνες τῶν βιομηχανικῶν γνώσεων, πίνακες 10 ++","Pictures of industrial knowledge, 10 plates",,40.—,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,CORTAMBERT,Cortambert,"Atlas de Géographie Moderne, 4ον, 66 Cartes ++","Atlas of Modern Geography, 4to, 66 Maps",4ον,60.—,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,ΖΑΧΑΡΙΑΔΟΥ Κ.,Zachariadou K.,"Γεωγραφικοὶ Πίνακες τοῦ Κράτους τῆς Χερσονήσου τοῦ Αἵμου, πίνακες 32, 4ον","Geographical Maps of the Balkan Peninsula State, 32 plates, 4to",4ον,4.20,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,HICKMANN A. L.,Hickmann A. L.,Atlas Universel Politique Statistique Commerce,Universal Political Statistical Commerce Atlas,,30.—,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,ΚΛΑΔΟΥ Α.,Kladou A.,"Νέος Ἄτλας Γεωγραφικὸς τοῦ βασιλείου τῆς Ἑλλάδος, 4ον, πίνακες 19 ++","New Geographical Atlas of the Kingdom of Greece, 4to, 19 plates",4ον,7.—,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,ΚΩΝΣΤΑΝΤΙΝΙΔΟΥ ΑΝΕΣΤΗ,Konstantinidou Anesti,"Μέγας Γεωγραφικὸς Ἄτλας Ὀκτάγλωσσος (Ἡμισφαίρια, Εὐρώπη, Ἀσία, Ἀφρική, Ἀμερική, Αὐστραλία, Ἑλλάς, Εὐρωπαϊκὴ Τουρκία) +","Great Eight-Language Geographical Atlas (Hemispheres, Europe, Asia, Africa, America, Australia, Greece, European Turkey)",,35.—,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,,,"Atlas Géographique πρὸς χρῆσιν τῶν Γυμνασίων, Ἑλληνικῶν Σχολείων καὶ Παρθεναγωγείων, χρυσόδετος +","Geographical Atlas for Gymnasiums, Greek Schools and Girls' Schools, gilt bound",,30.—,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,CORTAMBERT,Cortambert,"Petit Atlas Géographique du première âge, 32ον, 9 Cartes ++","Small Geographical Atlas of early age, 32mo, 9 Maps",32ον,5.—,,
1904,IMG_1385.jpeg,Γ' ΑΤΛΑΝΤΕΣ ΓΕΩΓΡΑΦΙΚΟΙ,C' Geographical Atlases,,MEISSAS & MICHELOT,Meissas & Michelot,D. Atlas Universel de Géographie Moderne,D. Universal Atlas of Modern Geography,,20.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΙΛΙΑΝΟΣ,Ailianos,Ποικίλη Ἱστορία,Varia Historia,,5.20,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΙΛΙΑΝΟΣ,Ailianos,"Ἅπαντα, Τόμ. 2","Complete Works, Vol. 2",,54.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΘΗΝΑΙΟΣ,Athēnaios,"Δειπνοσοφισταί, Τ. 3","Deipnosophistae, Vol. 3",,102.20,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Α΄ ΗΜΕΤΕΡΑΙ ΣΧΟΛΙΚΑΙ ΕΚΔΟΣΕΙΣ,ΠΛΟΥΤΑΡΧΟΣ,Ploutarchos,"Βίοι Παράλληλοι: Ἄγις, Κλεομένης, Θεμιστοκλῆς καὶ Ἀριστείδης","Parallel Lives: Agis, Cleomenes, Themistocles and Aristides",σελίδες 140,6.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Α΄ ΗΜΕΤΕΡΑΙ ΣΧΟΛΙΚΑΙ ΕΚΔΟΣΕΙΣ,ΞΕΝΟΦΩΝ,Xenophon,Κύρου Ἀνάβασις,Anabasis of Cyrus,σελ. 270,5.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Α΄ ΗΜΕΤΕΡΑΙ ΣΧΟΛΙΚΑΙ ΕΚΔΟΣΕΙΣ,ΠΛΟΥΤΑΡΧΟΣ,Ploutarchos,Βίοι Παράλληλοι: Ἄγις καὶ Κλεομένης,Parallel Lives: Agis and Cleomenes,σελίδες 65,3.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Α΄ ΗΜΕΤΕΡΑΙ ΣΧΟΛΙΚΑΙ ΕΚΔΟΣΕΙΣ,ΞΕΝΟΦΩΝ,Xenophon,Ἀπομνημονεύματα,Memorabilia,σελίδες 168,3.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Α΄ ΗΜΕΤΕΡΑΙ ΣΧΟΛΙΚΑΙ ΕΚΔΟΣΕΙΣ,ΛΥΣΙΑΣ,Lysias,Ἐπιτάφιος τοῖς Κορινθίων βοηθοῖς,Funeral Oration for those who aided the Corinthians,σελίδες 23,2.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΙΝΕΙΑΣ,Aineias,Στρατηγικόν,How to Survive under Siege (Tacticus),,8.20,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΠΠΙΑΝΟΣ,Appianos,"Ῥωμαϊκὴ Ἱστορία, Τόμοι 2","Roman History, 2 Volumes",,54.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΙΣΧΙΝΗΣ,Aischinēs,Λόγοι,Speeches,,5.20,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΝΤΙΦΩΝ,Antiphōn,Ἀντιφῶν,Antiphon,,12.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΙΣΧΥΛΟΣ,Aischylos,Πέρσαι,Persians,,2.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΙΣΩΠΟΣ,Aisōpos,Αἴσωπου Μῦθοι,Aesop's Fables,,5.20,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΛΕΞΑΝΔΡΟΣ ΑΠΟΛΛΩΝΙΤΗΣ,Alexandros Apollōnitēs,Αλέξανδρος Ἀπολλωνίτης,Alexander of Apollonia,,6.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΝΑΚΡΕΩΝ,Anakreōn,Ἀνακρέων,Anacreon,,7.20,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,,,Ἀνθολογία Ἑλληνικῶν Ἐπιγραμμάτων. Τόμος Α΄,"Anthology of Greek Epigrams, Volume 1",,36.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,BERGK,Bergk,Ἀνθολογία Λυρική,Lyric Anthology,,18.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΝΝΑ ΚΟΜΝΗΝΗ,Anna Komnēnē,"Ἄννα Κομνηνή, Τόμ. 2","Anna Comnena, Vol. 2",,45.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΠΟΛΛΩΝΙΟΣ,Apollōnios,"Κωνικά, Τόμ. 2","Conics, Vol. 2",,54.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΠΟΛΛΩΝΙΟΣ ΡΟΔΙΟΣ,Apollōnios Rhodios,"Ἀργοναυτικά, Τόμοι 2","Argonautica, 2 Volumes",,6.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Α΄ ΗΜΕΤΕΡΑΙ ΣΧΟΛΙΚΑΙ ΕΚΔΟΣΕΙΣ,ΛΟΥΚΙΑΝΟΣ,Loukianos,Ἐνύπνιον καὶ Νεκρικοὶ Διάλογοι,The Dream and Dialogues of the Dead,σελίδες 103,4.—,,
1904,IMG_1386.jpeg,Ε΄ ΚΛΑΣΣΙΚΟΙ ΕΛΛΗΝΕΣ ΚΑΙ ΛΑΤΙΝΟΙ ΣΥΓΓΡΑΦΕΙΣ (ΚΕΙΜΕΝΑ),E' Classical Greek and Latin Authors (Texts),Β΄ ΤΗΙ ΕΝ ΛΕΙΨΙΑΙ ΣΤΕΡΕΟΤ. ΕΚΔΟΣΕΩΣ Β. G. TEUBNER,ΑΙΣΧΥΛΟΣ,Aischylos,Τραγῳδίαι,Tragedies,,8.10,,
